Lon,Lat,Day,E
24.901308,60.219945,5,0.07692307692307693
24.375226,61.057277,5,0.0
25.087603,60.21036,5,0.011363636363636364
26.922745,61.420738,5,0.0
23.690541,63.551877,5,0.0
24.891922,60.226671,5,0.0625
23.198955,61.672497,5,0.0
24.635329,60.414375,5,0.09090909090909091
24.826799,60.187083,5,0.05263157894736842
24.046862,60.129585,5,0.05263157894736842
24.76888,60.214791,5,0.037037037037037035
25.110308,60.400622,5,0.037037037037037035
23.094084,63.097242,5,0.0
24.907331,60.165134,5,0.0021413276231263384
22.576275,60.64546,5,0.0
24.466484,61.009248,5,0.0
24.959275,60.279756,5,0.09090909090909091
21.989058,60.684482,5,0.0
24.954277,60.26479,5,0.003436426116838488
24.95345,60.251286,5,0.003436426116838488
26.572827,60.939221,5,0.0
24.745186,60.335211,5,0.001953125
24.661176,60.200048,5,0.025
24.1547,61.095201,5,0.0
26.072842,61.262866,5,0.0
24.775087,60.371163,5,0.09090909090909091
24.896282,60.29998,5,0.021739130434782608
25.102203,60.52539,5,0.021739130434782608
25.094185,60.505941,5,0.06666666666666667
23.591476,62.5779,5,0.0
24.947833,60.19452,5,0.0001222195062331948
26.004035,61.56424,5,0.0
25.353412,64.142279,5,0.0
25.072376,60.253245,5,0.021739130434782608
24.731715,60.226144,3,0.08333333333333333
24.969719,60.165027,3,0.08333333333333333
24.974683,60.27077,5,0.001092896174863388
24.533547,60.155881,5,0.001092896174863388
22.320132,61.24558,5,0.0
23.852826,60.098442,5,0.05555555555555555
25.114265,60.236687,3,0.05
27.57539,62.692315,3,0.0
24.736661,60.174082,5,0.002583979328165375
24.825651,60.180362,5,0.002583979328165375
24.947932,60.210618,5,0.1
24.671495,60.150681,5,0.1
24.955957,60.169777,5,0.07692307692307693
24.576406,60.38678,5,0.07692307692307693
24.747546,60.154526,5,0.022222222222222223
24.790039,60.172155,5,0.022222222222222223
24.853066,60.268827,5,0.009345794392523364
26.037175,61.198271,5,0.0
24.837778,60.240026,5,0.08333333333333333
24.754019,60.190429,5,0.08333333333333333
24.949483,60.166296,5,0.1
24.39111,60.057968,5,0.1
27.374005,60.493096,5,0.0
24.955993,60.190487,5,0.005747126436781609
25.104143,60.458149,5,0.0625
24.989279,60.246519,5,0.0625
24.848651,60.234737,5,0.02
25.037958,60.267008,5,0.02
24.923431,60.241639,5,0.009433962264150943
24.931691,60.169022,5,0.009433962264150943
24.138907,67.622602,7,0.0
24.900308,60.163162,7,0.07142857142857142
24.967426,60.556143,5,0.07142857142857142
24.897628,60.24,5,0.07142857142857142
24.973114,60.204402,5,0.045454545454545456
25.47286,60.894982,5,0.0
24.657683,60.922258,5,0.0
25.022216,60.398929,5,0.07142857142857142
25.009372,60.269224,5,0.03333333333333333
24.888152,60.21239,5,0.03333333333333333
24.664661,60.151715,5,0.08333333333333333
24.202026,60.435369,5,0.08333333333333333
24.845288,60.255149,5,0.045454545454545456
24.960511,60.284757,5,0.045454545454545456
25.088293,60.284899,5,0.09090909090909091
26.06469,60.572047,5,0.09090909090909091
24.744412,60.187647,5,0.012048192771084338
24.780382,60.218579,5,0.012048192771084338
23.625227,60.814773,5,0.0
25.142025,60.341416,5,0.023809523809523808
24.977309,60.18262,5,0.045454545454545456
25.545271,60.410368,5,0.045454545454545456
24.958282,60.185869,5,0.009900990099009901
24.872358,60.241841,5,0.009900990099009901
25.059614,60.198577,5,0.08333333333333333
23.606421,60.048229,5,0.08333333333333333
24.953981,60.181875,5,0.07692307692307693
22.010662,62.976271,5,0.0
24.735604,60.238887,5,0.0625
24.955128,60.160363,5,0.0625
25.420704,60.724371,5,0.0625
25.074326,60.35079,5,0.0625
25.057749,60.202563,5,0.04
24.57613,60.18208,5,0.04
25.10888,60.398859,7,0.014492753623188406
25.041951,60.276255,7,0.014492753623188406
25.152812,60.254663,7,0.04
24.764278,60.301489,7,0.04
24.945527,60.18406,7,0.02857142857142857
24.665167,60.180081,7,0.02857142857142857
24.97885,60.259287,7,0.06666666666666667
25.0372,60.20021,7,0.06666666666666667
22.943822,61.977213,7,0.0
26.840183,61.047198,7,0.0
24.14535,61.457376,7,0.0
25.234392,60.2768,7,0.016129032258064516
25.042781,60.323014,7,0.029411764705882353
25.020032,60.253486,7,0.029411764705882353
24.607581,60.260147,7,0.013888888888888888
24.937064,60.169246,7,0.013888888888888888
24.94249,60.166867,7,0.05
26.370585,63.170523,7,0.0
25.427177,65.071688,7,0.0
24.932408,60.161324,7,0.047619047619047616
25.111755,60.485892,7,0.08333333333333333
24.766793,60.568181,7,0.08333333333333333
29.50097,64.12838,7,0.0
25.098332,60.4873,7,0.009523809523809525
24.762794,60.199233,7,0.0034602076124567475
24.801621,60.182143,7,0.0034602076124567475
24.687296,60.264641,7,0.0030211480362537764
24.720853,60.234974,7,0.0030211480362537764
24.855604,60.263189,7,0.02
24.522469,60.262702,7,0.02
24.921248,60.161096,7,0.05
24.90109,60.241637,7,0.05
27.188846,60.566709,7,0.0
25.479362,65.023906,7,0.0
25.072091,60.269711,4,0.05555555555555555
24.065289,60.279217,4,0.05555555555555555
24.943562,60.167399,4,0.011627906976744186
30.930392,62.674704,4,0.0
25.522592,61.180616,4,0.0
26.038111,60.378882,4,0.05263157894736842
24.742598,60.160847,4,0.02702702702702703
25.536226,61.175377,4,0.0
24.812905,60.262833,4,0.05555555555555555
24.542448,60.314796,4,0.05555555555555555
24.897547,60.204277,4,0.0625
26.340854,60.897381,4,0.0
24.828559,60.263819,4,0.043478260869565216
23.982127,61.481347,4,0.0
24.856711,60.156367,4,0.07692307692307693
23.649302,60.078118,4,0.07692307692307693
24.990667,60.239059,4,0.0625
24.762354,60.201329,4,0.0625
24.813637,60.17885,4,0.017241379310344827
24.392041,60.975139,4,0.0
24.396557,60.976205,4,0.0
25.533779,64.961791,4,0.0
24.269695,61.327966,4,0.0
23.695524,63.545381,4,0.0
25.058597,60.195199,4,0.013157894736842105
24.92841,60.187031,4,0.013157894736842105
24.863709,60.221437,4,0.006097560975609756
24.929606,60.176205,4,0.006097560975609756
24.837778,60.240026,4,0.030303030303030304
25.076508,60.198955,4,0.030303030303030304
28.644657,62.400538,4,0.0
25.444055,60.32879,4,0.041666666666666664
24.636937,60.502325,4,0.09090909090909091
25.080028,60.394162,4,0.09090909090909091
24.974131,60.20342,4,0.06666666666666667
23.71939,61.170523,4,0.0
24.893085,60.24907,4,0.014084507042253521
24.035621,60.060096,4,0.014084507042253521
25.588553,65.036664,4,0.0
25.35027,60.326933,4,0.02040816326530612
25.100987,60.239751,4,0.05555555555555555
25.123717,60.490237,4,0.05555555555555555
25.026761,60.396812,4,0.07692307692307693
26.927538,60.462948,4,0.0
24.877232,60.25154,4,0.05555555555555555
24.742979,60.235542,4,0.05555555555555555
25.291166,60.29921,4,0.07142857142857142
24.958433,60.216038,4,0.07142857142857142
23.915002,60.040314,4,0.07692307692307693
24.647387,60.275154,4,0.07692307692307693
25.102385,60.28765,4,0.07142857142857142
23.592235,62.58012,4,0.0
24.897166,60.202904,4,0.008333333333333333
24.978654,60.182014,4,0.008333333333333333
24.832277,60.325849,4,0.09090909090909091
24.770682,60.248699,4,0.09090909090909091
25.749074,60.976938,4,0.0
24.91562,60.179419,4,0.02564102564102564
25.057102,60.166176,4,0.1
23.635159,60.803442,4,0.0
25.040146,60.321487,4,0.07142857142857142
24.94543,60.15711,4,0.07142857142857142
25.065257,60.179701,4,0.0625
25.077007,60.357861,4,0.0625
24.973126,60.210348,4,0.01282051282051282
25.024377,60.276645,4,0.01282051282051282
25.06388,60.353786,5,0.014492753623188406
24.780793,60.174531,5,0.014492753623188406
26.025269,64.81166,3,0.0
25.757317,60.548174,3,0.06666666666666667
25.119583,60.464981,5,0.1
25.071897,60.265638,5,0.1
22.174407,62.40903,3,0.0
24.848679,60.270063,3,0.004424778761061947
24.860533,60.333802,3,0.008333333333333333
24.854219,60.249805,3,0.008333333333333333
24.75671,60.209899,3,0.0028169014084507044
22.593859,62.728181,3,0.0
23.722606,59.95099,3,0.08333333333333333
23.087414,61.762563,3,0.0
25.035744,60.19951,7,0.02857142857142857
25.061013,60.188184,7,0.02857142857142857
24.888139,60.159765,7,0.012987012987012988
24.965902,60.191972,7,0.012987012987012988
24.973249,60.169159,5,0.007692307692307693
24.958402,60.192137,5,0.007692307692307693
24.924479,60.209801,5,0.07142857142857142
23.983673,60.216135,5,0.07142857142857142
22.000743,60.670469,5,0.0
25.05167,60.154182,5,0.05263157894736842
25.058405,60.254238,3,0.019230769230769232
25.478059,65.014588,3,0.0
24.777565,60.212879,5,0.004651162790697674
24.63558,60.203162,5,0.004651162790697674
26.704078,60.866495,5,0.0
24.976462,60.437446,5,0.02040816326530612
24.743036,60.215246,3,0.019230769230769232
22.416006,60.493221,3,0.0
24.911175,60.152557,5,0.058823529411764705
26.64127,61.977611,5,0.0
24.813111,60.232889,5,0.06666666666666667
25.029573,60.230653,5,0.06666666666666667
24.83047,60.22301,3,0.0625
24.804414,60.167629,3,0.0625
25.042781,60.323014,7,0.0625
24.65127,60.168959,7,0.0625
25.027822,60.188016,3,0.010752688172043012
24.897166,60.202904,3,0.010752688172043012
24.999974,60.270035,3,0.0023094688221709007
25.029346,60.242245,3,0.0023094688221709007
24.922615,60.200167,5,0.00014695077149155033
24.918136,60.203729,5,0.00014695077149155033
25.016679,60.373142,7,0.07142857142857142
24.784786,60.178727,7,0.07142857142857142
23.762786,61.194724,7,0.0
24.952256,60.307008,7,0.024390243902439025
24.198281,60.169691,7,0.043478260869565216
22.969018,59.827796,7,0.043478260869565216
24.921539,60.166443,7,0.07692307692307693
28.242057,62.75694,7,0.0
24.774872,60.169464,7,0.02127659574468085
29.842375,62.767649,7,0.0
24.295676,60.893719,7,0.0
24.918002,60.327336,7,0.013333333333333334
24.789532,60.16777,3,0.002079002079002079
25.749074,60.976938,3,0.0
24.921248,60.161096,3,0.1
24.77125,60.191919,3,0.1
22.960795,59.836552,3,0.06666666666666667
24.693561,60.171796,3,0.06666666666666667
24.196239,60.289388,3,0.03571428571428571
24.780793,60.174531,3,0.03571428571428571
24.992143,60.390033,3,0.07142857142857142
24.832043,60.182121,3,0.07142857142857142
25.02048,60.239007,3,0.0013280212483399733
25.029571,60.779554,3,0.0
24.549185,60.476515,3,0.043478260869565216
24.10735,60.373631,3,0.043478260869565216
24.606554,60.22965,3,0.07142857142857142
28.46724,62.488911,3,0.0
24.956733,60.168803,3,0.002652519893899204
24.915652,60.160684,3,0.002652519893899204
24.956339,60.181845,3,0.015151515151515152
25.091879,60.421582,3,0.015151515151515152
24.804115,60.594228,3,0.08333333333333333
24.860539,60.260175,3,0.08333333333333333
30.256378,62.917682,3,0.0
24.64941,60.175667,3,0.02
25.177555,60.287131,3,0.007751937984496124
24.81819,60.220602,3,0.007751937984496124
24.844938,60.649223,3,0.08333333333333333
24.998738,60.184573,3,0.08333333333333333
24.971643,60.295176,3,0.01694915254237288
22.285265,63.001204,3,0.0
24.729721,60.319497,7,0.005917159763313609
24.924191,60.200913,7,0.005917159763313609
24.826011,60.17376,3,0.08333333333333333
24.95649,60.169093,3,0.08333333333333333
24.958143,60.169798,7,0.00980392156862745
25.02144,60.227963,7,0.00980392156862745
22.276023,60.312092,7,0.0
24.95484,60.196389,7,0.030303030303030304
25.044015,60.23352,3,0.04
22.377359,62.609268,3,0.0
24.94815,60.223302,3,0.07692307692307693
24.727066,60.172482,3,0.07692307692307693
25.030502,60.18893,7,0.022727272727272728
24.829652,60.221568,7,0.022727272727272728
24.075933,60.061181,3,0.038461538461538464
24.809578,60.210424,3,0.038461538461538464
27.925134,64.679514,3,0.0
25.00906,60.259483,3,0.041666666666666664
24.938601,60.171116,3,0.01
25.491181,65.324983,3,0.0
22.410085,61.819624,3,0.0
24.906972,60.191502,3,0.08333333333333333
23.739759,61.206742,3,0.0
25.094544,60.587789,3,0.03571428571428571
21.95023,62.111394,3,0.0
24.820802,60.179055,3,0.0625
25.060459,60.162722,3,0.027777777777777776
24.919778,60.209882,3,0.027777777777777776
24.858694,60.236835,7,0.021739130434782608
24.734895,60.15089,7,0.021739130434782608
24.895305,60.253911,3,0.037037037037037035
24.80221,60.181013,3,0.037037037037037035
25.116085,60.455174,3,0.02040816326530612
23.618078,60.797849,3,0.0
25.040402,60.188474,7,0.014705882352941176
25.13245,60.23109,7,0.014705882352941176
24.672739,60.15666,3,0.02564102564102564
24.19716,60.062011,3,0.02564102564102564
24.68479,60.812636,7,0.0
24.743828,60.437851,7,0.08333333333333333
23.850371,61.173448,3,0.0
25.093659,60.203728,3,0.07142857142857142
25.118974,60.228968,3,0.0125
24.825221,60.187586,3,0.0125
24.889333,60.240534,7,0.08333333333333333
24.741538,60.2296,7,0.08333333333333333
25.027913,60.190607,7,0.0196078431372549
24.947049,60.210887,7,0.0196078431372549
24.865267,60.326838,7,0.041666666666666664
31.305334,62.718924,7,0.0
22.299807,60.455674,7,0.0
25.039927,60.14345,7,0.09090909090909091
24.957196,60.184083,7,0.07692307692307693
25.061488,60.209757,7,0.07692307692307693
25.108107,60.458472,7,0.038461538461538464
25.325551,60.397371,7,0.038461538461538464
24.760308,60.172545,7,0.05555555555555555
23.819079,60.368847,7,0.05555555555555555
24.823113,60.239558,7,0.0625
21.625531,60.639169,7,0.0
27.241337,63.513755,3,0.0
25.110576,60.455991,3,0.0012787723785166241
24.988736,60.38588,3,0.018867924528301886
25.626315,60.364864,3,0.018867924528301886
24.879523,60.152494,3,0.03125
25.027761,60.280321,3,0.03125
24.962089,60.205707,3,0.1
24.851582,60.407162,3,0.1
24.942086,60.192303,6,0.07142857142857142
21.682278,63.126833,6,0.0
24.738567,60.14672,1,0.08333333333333333
25.690604,64.900887,1,0.0
24.845097,60.604927,6,0.038461538461538464
25.103011,60.287763,6,0.038461538461538464
25.102497,60.215519,6,0.027777777777777776
23.761111,61.197254,6,0.0
24.805638,60.235656,1,0.023809523809523808
24.747546,60.154526,1,0.023809523809523808
24.924834,60.179336,1,0.07692307692307693
24.287464,60.078737,1,0.07692307692307693
26.111994,66.275622,1,0.0
24.869351,60.163355,1,0.016666666666666666
24.944798,60.163416,1,0.1111111111111111
25.218555,60.260708,1,0.1111111111111111
25.074502,60.352416,6,0.019230769230769232
25.069591,60.258931,6,0.019230769230769232
24.969124,60.272692,1,0.006622516556291391
22.506127,60.019676,1,0.0
24.325269,60.102786,1,0.058823529411764705
25.655284,60.477131,1,0.058823529411764705
23.724255,61.474635,2,0.0
31.090261,62.505087,2,0.0
24.797346,60.17957,2,0.08333333333333333
28.551942,63.046916,2,0.0
24.76155,60.208476,2,0.017543859649122806
24.57961,60.256692,2,0.017543859649122806
25.007383,60.252865,2,0.011363636363636364
28.844088,61.228984,2,0.0
25.375659,65.323098,2,0.0
26.615001,60.934186,2,0.0
25.080168,60.415367,2,0.008771929824561403
25.087103,60.343945,2,0.008771929824561403
27.131892,60.561944,2,0.0
24.362913,61.796658,2,0.0
25.558036,64.991967,2,0.0
24.874422,60.279005,2,0.018867924528301886
24.993541,60.277895,2,0.04
24.777561,60.16944,2,0.04
25.045292,60.50331,2,0.005076142131979695
23.722274,62.599311,2,0.0
24.28487,60.341181,7,0.030303030303030304
24.893573,60.237471,7,0.030303030303030304
25.055082,60.220449,7,0.05263157894736842
24.878067,60.148528,7,0.05263157894736842
28.536881,61.134303,7,0.0
24.741644,60.239584,7,0.007692307692307693
24.884126,60.151018,7,0.09090909090909091
24.922888,60.169249,7,0.09090909090909091
23.829487,61.175386,7,0.0
24.602937,60.2405,7,0.04
25.089743,60.397167,7,0.0625
23.108176,63.831765,7,0.0
24.692499,60.180806,7,0.058823529411764705
24.111675,60.274134,7,0.058823529411764705
24.948243,60.165181,7,0.09090909090909091
23.912678,59.968445,7,0.09090909090909091
24.979816,60.346792,7,0.012048192771084338
25.102591,60.348538,7,0.012048192771084338
24.866072,60.225033,7,0.09090909090909091
22.128878,61.321639,7,0.0
24.708311,60.239477,7,0.02857142857142857
25.016106,60.233279,7,0.02857142857142857
24.816428,60.243389,7,0.05263157894736842
27.889569,62.269539,7,0.0
24.859198,60.224232,7,0.1
25.015042,60.254487,7,0.1
24.197124,60.190233,7,0.045454545454545456
24.986366,60.303447,7,0.045454545454545456
25.084988,60.264293,3,0.038461538461538464
24.728058,60.160672,3,0.038461538461538464
25.474143,64.903996,3,0.0
25.472112,65.01338,3,0.0
24.959423,60.189252,3,0.001375515818431912
25.508765,61.1871,3,0.0
25.069746,60.262122,3,0.03333333333333333
24.954916,60.232157,3,0.03333333333333333
25.509426,62.277605,3,0.0
25.861183,60.67813,3,0.0625
25.06306,60.356369,3,0.002840909090909091
25.248903,60.374141,3,0.002840909090909091
25.090872,60.166426,3,0.05555555555555555
25.081925,60.26343,3,0.05555555555555555
24.529904,60.140002,3,0.07692307692307693
24.664568,60.163302,3,0.07692307692307693
25.002673,60.243918,3,0.05555555555555555
24.924479,60.209801,3,0.05555555555555555
24.855821,60.326959,3,0.022727272727272728
26.782751,61.641856,3,0.0
24.957003,60.225553,3,0.006329113924050633
25.033091,60.232223,3,0.006329113924050633
24.61578,60.159329,3,0.08333333333333333
23.554813,60.881029,3,0.0
26.218403,60.449672,3,0.03571428571428571
25.078423,60.209842,3,0.03571428571428571
25.058046,60.20125,3,0.04
24.895108,60.202063,3,0.04
25.039432,60.144503,3,0.043478260869565216
25.028554,60.284276,3,0.043478260869565216
25.145754,60.207686,3,0.08333333333333333
25.777531,60.267144,3,0.08333333333333333
27.592223,63.053868,7,0.0
24.627788,60.601994,7,0.08333333333333333
24.354139,61.019722,7,0.0
27.648548,62.846121,7,0.0
28.028334,62.760147,7,0.0
23.722274,62.599311,7,0.0
25.118974,60.228968,7,0.018518518518518517
25.223678,60.616114,7,0.018518518518518517
24.927244,60.1801,7,0.037037037037037035
28.384726,63.452504,7,0.0
25.074084,60.484886,3,0.041666666666666664
24.738461,60.259945,3,0.041666666666666664
24.822753,60.230492,3,0.05
25.095002,60.238434,3,0.05
24.593526,60.227555,3,0.04
24.865414,60.161681,3,0.04
25.029573,60.230653,3,0.06666666666666667
26.371499,60.884509,3,0.0
24.911141,60.190846,3,0.05555555555555555
25.000823,60.25918,3,0.05555555555555555
23.480026,60.06295,3,0.009009009009009009
23.288471,60.054875,3,0.009009009009009009
24.69586,60.166907,3,0.007462686567164179
24.938225,60.230956,3,0.007462686567164179
24.931857,60.239728,3,0.0625
26.72571,60.859365,3,0.0
24.961622,60.186189,7,0.0196078431372549
21.339528,62.47876,7,0.0
25.500579,61.178121,7,0.0
24.376201,61.046321,7,0.0
25.056636,60.348571,7,0.014705882352941176
24.879355,60.239241,7,0.014705882352941176
22.379156,62.961199,7,0.0
26.778912,61.667427,7,0.0
25.106704,60.217647,7,0.08333333333333333
25.037941,60.174775,7,0.08333333333333333
24.779345,60.292072,7,0.03333333333333333
27.614216,65.585067,7,0.0
24.789364,60.184724,7,0.06666666666666667
24.713446,60.240801,7,0.06666666666666667
24.437228,60.987358,7,0.0
25.375706,60.301257,7,0.05
24.9463,60.155663,7,0.034482758620689655
24.955062,60.215244,7,0.034482758620689655
24.808056,60.237276,7,0.009433962264150943
24.863046,60.231254,7,0.009433962264150943
24.956733,60.168803,7,0.058823529411764705
25.967886,60.496071,7,0.058823529411764705
24.885885,60.149946,7,0.020833333333333332
24.730533,60.163202,7,0.020833333333333332
24.911141,60.190846,7,0.1
24.814084,60.224191,7,0.1
25.097204,60.200873,7,0.04
24.89435,60.227472,7,0.04
23.462241,59.988469,7,0.07142857142857142
25.072653,60.224506,7,0.07142857142857142
25.149087,60.203472,6,0.009523809523809525
24.952127,60.191523,6,0.009523809523809525
24.985186,60.148799,6,0.030303030303030304
24.92715,60.154667,6,0.030303030303030304
24.849213,60.252058,6,0.018867924528301886
25.012197,60.233818,6,0.018867924528301886
25.618342,64.964411,6,0.0
25.648595,61.160571,6,0.0
24.950825,60.193897,6,0.06666666666666667
23.323937,63.712439,6,0.0
24.670794,60.156831,6,0.05555555555555555
25.151201,60.469077,6,0.05555555555555555
24.968974,60.18929,6,0.04
24.452254,60.170526,6,0.04
25.033044,60.194742,6,0.07692307692307693
24.46789,60.122571,6,0.07692307692307693
24.980171,60.39467,6,0.034482758620689655
24.195492,60.515128,6,0.034482758620689655
24.601202,60.487054,6,0.08333333333333333
24.739973,60.156048,6,0.08333333333333333
21.680015,63.128116,7,0.0
23.77172,61.671605,7,0.0
24.832877,60.18073,1,0.0028011204481792717
24.945477,60.183783,1,0.0028011204481792717
24.198281,60.169691,7,0.05
24.895126,60.191532,7,0.05
24.796878,60.254791,7,0.045454545454545456
24.465325,60.980517,7,0.0
23.066701,61.760765,7,0.0
24.848485,60.28163,7,0.0625
24.975124,60.279376,1,0.008403361344537815
29.232251,63.240024,1,0.0
24.855739,60.227196,7,0.02857142857142857
24.895093,60.194909,7,0.02857142857142857
25.176403,60.210999,7,0.010869565217391304
24.950768,60.211451,7,0.010869565217391304
25.038371,60.233316,7,0.014492753623188406
21.733105,61.209771,7,0.0
23.535011,60.8501,7,0.0
25.108629,60.214312,7,0.0625
25.090494,60.422558,7,0.0025252525252525255
25.043745,60.405984,7,0.0025252525252525255
25.851479,61.613428,6,0.0
24.93163,60.160298,6,0.058823529411764705
24.910559,60.199219,6,0.07142857142857142
24.747959,60.229627,6,0.07142857142857142
24.702167,60.179143,1,0.015873015873015872
25.032834,60.189676,1,0.015873015873015872
23.59848,62.584594,6,0.0
24.677085,60.288691,6,0.012658227848101266
24.945513,60.168074,6,0.010526315789473684
24.1547,61.095201,6,0.0
24.771453,60.254836,6,0.027777777777777776
25.083372,60.226941,6,0.027777777777777776
23.49836,63.846857,6,0.0
24.995199,60.25241,6,0.0028169014084507044
24.805121,60.166481,1,0.021739130434782608
24.800807,60.210717,1,0.021739130434782608
24.913284,60.298059,6,0.0625
24.821424,60.259692,6,0.0625
24.774844,60.158823,1,0.09090909090909091
24.422291,60.984177,1,0.0
25.087316,60.245126,1,0.03571428571428571
25.340513,61.288804,1,0.0
24.698152,60.234013,6,0.010638297872340425
24.604741,60.170232,6,0.010638297872340425
24.929953,60.283139,1,0.08333333333333333
25.12325,60.342634,1,0.08333333333333333
22.78297,60.146602,6,0.0
24.880548,60.230565,6,0.07692307692307693
25.084064,60.237414,1,0.058823529411764705
29.844115,62.763343,1,0.0
24.762491,60.219769,7,0.07142857142857142
22.19206,61.010584,7,0.0
24.967097,60.221159,7,0.06666666666666667
24.920597,60.185806,7,0.06666666666666667
24.734367,60.18788,7,0.0033222591362126247
24.745697,60.148128,7,0.0033222591362126247
24.901281,60.238795,7,0.03225806451612903
24.75213,60.301938,7,0.03225806451612903
25.080394,60.25995,7,0.06666666666666667
24.976545,60.440789,7,0.06666666666666667
25.068159,60.201332,7,0.1
24.666323,60.14793,7,0.1
25.375659,65.323098,7,0.0
25.56469,61.15872,7,0.0
24.969409,60.207384,7,0.05
23.58469,60.835089,7,0.0
24.726729,60.158041,7,0.015873015873015872
24.10266,61.455171,7,0.0
25.049975,60.186062,7,0.010526315789473684
24.904844,60.215575,7,0.010526315789473684
25.530298,60.97897,7,0.0
24.897938,60.548933,7,0.019230769230769232
28.086084,61.067059,7,0.0
24.86967,60.215633,7,0.0034129692832764505
24.940372,60.156315,7,0.05555555555555555
25.081253,60.171087,7,0.05555555555555555
25.059839,60.200139,7,0.0625
25.336569,60.639226,7,0.0625
24.762321,60.375601,7,0.08333333333333333
