,Lon,Lat,Day,E
555,24.924479,60.209801,3,0.4999999999999995
556,24.855821,60.326959,3,0.2045454545454543
557,26.782751,61.641856,3,0.0
558,24.957003,60.225553,3,0.0569620253164554
559,25.033091,60.232223,3,0.0569620253164554
560,24.61578,60.159329,3,0.7499999999999998
561,23.554813,60.881029,3,0.0
562,26.218403,60.449672,3,0.3214285714285713
563,25.078423,60.209842,3,0.3214285714285713
564,25.058046,60.20125,3,0.36000000000000004
565,24.895108,60.202063,3,0.36000000000000004
566,25.039432,60.144503,3,0.39130434782608686
567,25.028554,60.284276,3,0.39130434782608686
568,25.145754,60.207686,3,0.7499999999999998
569,25.777531,60.267144,3,0.7499999999999998
570,27.592223,63.053868,7,0.0
571,24.627788,60.601994,7,0.7499999999999998
572,24.354139,61.019722,7,0.0
573,27.648548,62.846121,7,0.0
574,28.028334,62.760147,7,0.0
575,23.722274,62.599311,7,0.0
576,25.118974,60.228968,7,0.16666666666666652
577,25.223678,60.616114,7,0.16666666666666652
578,24.927244,60.1801,7,0.33333333333333304
579,28.384726,63.452504,7,0.0
580,25.074084,60.484886,3,0.37499999999999944
581,24.738461,60.259945,3,0.37499999999999944
582,24.822753,60.230492,3,0.45000000000000007
583,25.095002,60.238434,3,0.45000000000000007
584,24.593526,60.227555,3,0.36000000000000004
585,24.865414,60.161681,3,0.36000000000000004
586,25.029573,60.230653,3,0.5999999999999994
587,26.371499,60.884509,3,0.0
588,24.911141,60.190846,3,0.4999999999999995
589,25.000823,60.25918,3,0.4999999999999995
590,23.480026,60.06295,3,0.081081081081081
591,23.288471,60.054875,3,0.081081081081081
592,24.69586,60.166907,3,0.0671641791044769
593,24.938225,60.230956,3,0.0671641791044769
594,24.931857,60.239728,3,0.5625
595,26.72571,60.859365,3,0.0
596,24.961622,60.186189,7,0.17647058823529413
597,21.339528,62.47876,7,0.0
598,25.500579,61.178121,7,0.0
599,24.376201,61.046321,7,0.0
600,25.056636,60.348571,7,0.1323529411764699
601,24.879355,60.239241,7,0.1323529411764699
602,22.379156,62.961199,7,0.0
603,26.778912,61.667427,7,0.0
604,25.106704,60.217647,7,0.7499999999999998
605,25.037941,60.174775,7,0.7499999999999998
606,24.779345,60.292072,7,0.2999999999999997
607,27.614216,65.585067,7,0.0
608,24.789364,60.184724,7,0.5999999999999994
609,24.713446,60.240801,7,0.5999999999999994
610,24.437228,60.987358,7,0.0
611,25.375706,60.301257,7,0.45000000000000007
612,24.9463,60.155663,7,0.3103448275862064
613,24.955062,60.215244,7,0.3103448275862064
614,24.808056,60.237276,7,0.0849056603773581
615,24.863046,60.231254,7,0.0849056603773581
616,24.956733,60.168803,7,0.5294117647058824
617,25.967886,60.496071,7,0.5294117647058824
618,24.885885,60.149946,7,0.18749999999999972
619,24.730533,60.163202,7,0.18749999999999972
620,24.911141,60.190846,7,0.9000000000000001
621,24.814084,60.224191,7,0.9000000000000001
622,25.097204,60.200873,7,0.36000000000000004
623,24.89435,60.227472,7,0.36000000000000004
624,23.462241,59.988469,7,0.6428571428571426
625,25.072653,60.224506,7,0.6428571428571426
626,25.149087,60.203472,6,0.0857142857142855
627,24.952127,60.191523,6,0.0857142857142855
628,24.985186,60.148799,6,0.2727272727272727
629,24.92715,60.154667,6,0.2727272727272727
630,24.849213,60.252058,6,0.1698113207547162
631,25.012197,60.233818,6,0.1698113207547162
632,25.618342,64.964411,6,0.0
633,25.648595,61.160571,6,0.0
634,24.950825,60.193897,6,0.5999999999999994
635,23.323937,63.712439,6,0.0
636,24.670794,60.156831,6,0.4999999999999995
637,25.151201,60.469077,6,0.4999999999999995
638,24.968974,60.18929,6,0.36000000000000004
639,24.452254,60.170526,6,0.36000000000000004
640,25.033044,60.194742,6,0.6923076923076922
641,24.46789,60.122571,6,0.6923076923076922
642,24.980171,60.39467,6,0.3103448275862064
643,24.195492,60.515128,6,0.3103448275862064
644,24.601202,60.487054,6,0.7499999999999998
